"","ID","nLoans","Number_of_Loan","Start","Paid","Duration"
"2435",9568664366,3,2,2015-04-19,2015-05-10,21
"2436",9578209515,14,1,2015-02-23,2015-03-11,16
"2437",9578209515,14,2,2015-03-11,2015-03-25,14
"2438",9578209515,14,3,2015-03-25,2015-04-04,10
"2439",9578209515,14,4,2015-04-08,2015-04-20,12
"2440",9578209515,14,5,2015-04-21,2015-05-07,16
"2441",9578209515,14,6,2015-05-07,2015-05-07,0
"2442",9578209515,14,7,2015-05-07,2015-05-23,16
"2443",9578209515,14,8,2015-05-23,2015-06-07,15
"2444",9578209515,14,9,2015-06-07,2015-06-21,14
"2445",9578209515,14,10,2015-06-21,2015-07-07,16
"2446",9578209515,14,11,2015-07-08,2015-08-06,29
"2447",9578209515,14,12,2015-07-22,2015-08-19,28
"2448",9583895012,3,1,2015-07-19,2015-07-30,11
"2449",9583895012,3,2,2015-07-30,2015-08-06,7
"2450",9588203897,4,1,2015-04-03,2015-04-10,7
"2451",9588203897,4,2,2015-04-10,2015-04-17,7
"2452",9588203897,4,3,2015-04-17,2015-04-27,10
"2453",9594494228,2,1,2015-07-14,2015-07-27,13
"2454",9594494228,2,2,2015-07-28,2015-08-17,20
"2455",9649964299,2,1,2015-04-09,2015-04-27,18
"2456",9656418246,6,1,2015-04-25,2015-05-08,13
"2457",9656418246,6,2,2015-05-18,2015-06-10,23
"2458",9656418246,6,3,2015-06-10,2015-06-15,5
"2459",9656418246,6,4,2015-06-15,2015-07-10,25
"2460",9656418246,6,5,2015-07-10,2015-07-24,14
"2461",9656418246,6,6,2015-07-24,2015-08-19,26
"2462",9661362272,7,1,2015-04-09,2015-04-17,8
"2463",9661362272,7,2,2015-04-17,2015-05-03,16
"2464",9661362272,7,3,2015-05-03,2015-05-22,19
"2465",9661362272,7,4,2015-05-22,2015-06-09,18
"2466",9661362272,7,5,2015-06-09,2015-06-30,21
"2467",9661362272,7,6,2015-07-12,2015-07-25,13
"2468",9661362272,7,7,2015-07-25,2015-08-17,23
"2469",9666559145,2,1,2015-05-22,2015-06-12,21
"2470",9677770426,2,1,2015-03-03,2015-03-12,9
"2471",9714859999,2,1,2015-07-21,2015-08-10,20
"2472",9725100582,2,1,2014-08-11,2014-09-01,21
"2473",9745064088,3,1,2015-05-02,2015-06-06,35
"2474",9745064088,3,2,2015-06-08,2015-06-10,2
"2475",9754677030,3,1,2015-04-09,2015-04-28,19
"2476",9754677030,3,2,2015-04-28,2015-08-10,104
"2477",9757571386,4,1,2015-05-21,2015-05-29,8
"2478",9757571386,4,2,2015-05-31,2015-06-21,21
"2479",9757571386,4,3,2015-06-25,2015-08-15,51
"2480",9767557484,6,1,2015-04-21,2015-05-05,14
"2481",9767557484,6,2,2015-05-10,2015-06-02,23
"2482",9767557484,6,3,2015-06-03,2015-06-17,14
"2483",9767557484,6,4,2015-06-26,2015-07-15,19
"2484",9767557484,6,5,2015-07-16,2015-08-04,19
"2485",9789281998,9,1,2015-01-12,2015-02-02,21
"2486",9789281998,9,2,2015-02-03,2015-02-10,7
"2487",9789281998,9,3,2015-02-26,2015-03-19,21
"2488",9789281998,9,4,2015-03-25,2015-04-11,17
"2489",9789281998,9,5,2015-04-11,2015-04-21,10
"2490",9789281998,9,6,2015-05-05,2015-05-25,20
"2491",9789281998,9,7,2015-05-29,2015-06-05,7
"2492",9789281998,9,8,2015-06-30,2015-07-21,21
"2493",9789281998,9,9,2015-07-22,2015-08-09,18
"2494",9792719672,4,1,2015-06-07,2015-06-18,11
"2495",9792719672,4,2,2015-06-25,2015-07-16,21
"2496",9792719672,4,3,2015-07-18,2015-08-06,19
"2497",9804175165,13,1,2015-02-15,2015-02-19,4
"2498",9804175165,13,2,2015-02-27,2015-03-13,14
"2499",9804175165,13,3,2015-03-13,2015-03-19,6
"2500",9804175165,13,4,2015-03-20,2015-03-28,8
"2501",9804175165,13,5,2015-03-31,2015-04-08,8
"2502",9804175165,13,6,2015-04-08,2015-04-13,5
"2503",9804175165,13,7,2015-04-13,2015-04-20,7
"2504",9804175165,13,8,2015-04-20,2015-04-27,7
"2505",9804175165,13,9,2015-04-27,2015-05-04,7
"2506",9804175165,13,10,2015-05-08,2015-05-15,7
"2507",9804175165,13,11,2015-05-15,2015-05-22,7
"2508",9804175165,13,12,2015-05-22,2015-05-29,7
"2509",9821765598,5,1,2014-11-28,2014-12-17,19
"2510",9821765598,5,2,2014-12-18,2015-01-03,16
"2511",9821765598,5,3,2015-01-04,2015-01-18,14
"2512",9821765598,5,4,2015-01-19,2015-02-06,18
"2513",9845828614,8,1,2015-06-11,2015-06-18,7
"2514",9845828614,8,2,2015-06-18,2015-06-25,7
"2515",9845828614,8,3,2015-06-25,2015-06-29,4
"2516",9845828614,8,4,2015-07-01,2015-07-01,0
"2517",9845828614,8,5,2015-07-02,2015-07-08,6
"2518",9845828614,8,6,2015-07-08,2015-07-13,5
"2519",9845828614,8,7,2015-07-20,2015-07-24,4
"2520",9851390076,1,1,2015-07-04,2015-07-24,20
"2521",9865454850,4,1,2015-05-23,2015-06-07,15
"2522",9865454850,4,2,2015-06-08,2015-06-28,20
"2523",9865454850,4,3,2015-07-17,2015-08-07,21
"2524",9881053673,9,1,2015-01-29,2015-02-15,17
"2525",9881053673,9,2,2015-02-16,2015-03-04,16
"2526",9881053673,9,3,2015-03-11,2015-04-07,27
"2527",9881053673,9,4,2015-04-17,2015-05-09,22
"2528",9881053673,9,5,2015-05-17,2015-06-06,20
"2529",9881053673,9,6,2015-06-09,2015-07-04,25
"2530",9881053673,9,7,2015-07-08,2015-08-08,31
"2531",9900698075,2,1,2015-07-10,2015-07-26,16
"2532",9921434346,4,1,2015-06-18,2015-07-01,13
"2533",9921434346,4,2,2015-07-01,2015-07-15,14
"2534",9921434346,4,3,2015-07-16,2015-07-31,15
"2535",9923610654,13,1,2015-03-30,2015-04-06,7
"2536",9923610654,13,2,2015-04-09,2015-04-10,1
"2537",9923610654,13,3,2015-04-10,2015-04-15,5
"2538",9923610654,13,4,2015-04-16,2015-04-17,1
"2539",9923610654,13,5,2015-04-24,2015-05-02,8
"2540",9923610654,13,6,2015-05-02,2015-05-15,13
"2541",9923610654,13,7,2015-05-16,2015-06-07,22
"2542",9923610654,13,8,2015-06-08,2015-06-18,10
"2543",9923610654,13,9,2015-06-18,2015-06-24,6
"2544",9923610654,13,10,2015-06-24,2015-07-11,17
"2545",9923610654,13,11,2015-07-13,2015-07-24,11
"2546",9923610654,13,12,2015-07-24,2015-08-16,23
"2547",9927346812,3,1,2015-04-23,2015-05-14,21
"2548",9927346812,3,2,2015-07-13,2015-07-30,17
"2549",9927346812,3,3,2015-07-30,2015-08-17,18
"2550",9945630480,2,1,2015-07-22,2015-08-01,10
"2551",9955035119,7,1,2015-02-19,2015-02-26,7
"2552",9955035119,7,2,2015-03-11,2015-03-28,17
"2553",9955035119,7,3,2015-04-12,2015-05-05,23
"2554",9955035119,7,4,2015-05-07,2015-06-09,33
"2555",9955035119,7,5,2015-06-10,2015-07-13,33
"2556",9955035119,7,6,2015-07-13,2015-08-05,23
"2557",9972724218,7,1,2015-05-02,2015-05-14,12
"2558",9972724218,7,2,2015-05-16,2015-06-02,17
"2559",9972724218,7,3,2015-06-02,2015-06-12,10
"2560",9972724218,7,4,2015-06-12,2015-06-21,9
"2561",9972724218,7,5,2015-06-21,2015-07-02,11
"2562",9972724218,7,6,2015-07-05,2015-07-24,19
"2563",9973267281,3,1,2015-03-23,2015-04-10,18
"2564",9973267281,3,2,2015-04-10,2015-04-18,8
"2565",9981142125,2,1,2015-07-21,2015-08-11,21
"2566",9984848342,3,1,2015-06-22,2015-07-13,21
"2567",9984848342,3,2,2015-07-13,2015-08-04,22
